"STUDYID","DOMAIN","USUBJID","POOLID","LBSEQ","LBGRPID","LBREFID","LBSPID","LBTESTCD","LBTEST","LBCAT","LBSCAT","LBORRES","LBORRESU","LBORNRLO","LBORNRHI","LBSTRESC","LBSTRESN","LBSTRESU","LBSTNRLO","LBSTNRHI","LBSTNRC","LBNRIND","LBSTAT","LBREASND","LBNAM","LBSPEC","LBANTREG","LBSPCCND","LBSPCUFL","LBLOC","LBLAT","LBDIR","LBPORTOT","LBMETHOD","LBBLFL","LBFAST","LBDRVFL","LBTOX","LBTOXGR","LBEXCLFL","LBREASEX","VISITDY","LBDTC","LBENDTC","LBDY","LBENDY","LBTPT","LBTPTNUM","LBELTM","LBTPTREF","LBRFTDTC"
"GLP003","LB","107001541",NA,8792,NA,NA,NA,"MCHC","Ery. Mean Corpuscular HGB Concentration","HEMATOLOGY",NA,"36.3","g/dL",NA,NA,"36.3",36.3,"g/dL",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8793,NA,NA,NA,"RDW","Erythrocytes Distribution Width","HEMATOLOGY",NA,"12.2","%",NA,NA,"12.2",12.2,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8794,NA,NA,NA,"PLAT","Platelets","HEMATOLOGY",NA,"1064","10^9/L",NA,NA,"1064",1064,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8795,NA,NA,NA,"RETIRBC","Reticulocytes/Erythrocytes","HEMATOLOGY",NA,"2.2","%",NA,NA,"2.2",2.2,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8796,NA,NA,NA,"RETI","Reticulocytes","HEMATOLOGY",NA,"0.187","10^12/L",NA,NA,"0.187",0.187,"10^12/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8797,NA,NA,NA,"NEUT","Neutrophils","HEMATOLOGY",NA,"0.68","10^9/L",NA,NA,"0.68",0.68,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8798,NA,NA,NA,"LYM","Lymphocytes","HEMATOLOGY",NA,"7.57","10^9/L",NA,NA,"7.57",7.57,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8799,NA,NA,NA,"MONO","Monocytes","HEMATOLOGY",NA,"0.09","10^9/L",NA,NA,"0.09",0.09,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8800,NA,NA,NA,"EOS","Eosinophils","HEMATOLOGY",NA,"0.05","10^9/L",NA,NA,"0.05",0.05,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8801,NA,NA,NA,"BASO","Basophils","HEMATOLOGY",NA,"0.06","10^9/L",NA,NA,"0.06",0.06,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8802,NA,NA,NA,"LGUNSCE","Large Unstained Cells","HEMATOLOGY",NA,"0.09","10^9/L",NA,NA,"0.09",0.09,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8803,NA,NA,NA,"ALT","Alanine Aminotransferase","SERUM CHEMISTRY",NA,"30","U/L",NA,NA,"30",30,"U/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8804,NA,NA,NA,"ALB","Albumin","SERUM CHEMISTRY",NA,"4.0","g/dL",NA,NA,"4.0",4,"g/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8805,NA,NA,NA,"ALBGLOB","Albumin/Globulin","SERUM CHEMISTRY",NA,"1.2","RATIO",NA,NA,"1.2",1.2,"RATIO",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8806,NA,NA,NA,"ALP","Alkaline Phosphatase","SERUM CHEMISTRY",NA,"54","U/L",NA,NA,"54",54,"U/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8807,NA,NA,NA,"AST","Aspartate Aminotransferase","SERUM CHEMISTRY",NA,"78","U/L",NA,NA,"78",78,"U/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8808,NA,NA,NA,"BUN","Blood Urea Nitrogen","SERUM CHEMISTRY",NA,"18","mg/dL",NA,NA,"18",18,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8809,NA,NA,NA,"CA","Calcium","SERUM CHEMISTRY",NA,"13.2","mg/dL",NA,NA,"13.2",13.2,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8810,NA,NA,NA,"CL","Chloride","SERUM CHEMISTRY",NA,"102","mEq/L",NA,NA,"102",102,"mEq/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8811,NA,NA,NA,"CHOL","Cholesterol","SERUM CHEMISTRY",NA,"81","mg/dL",NA,NA,"81",81,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8812,NA,NA,NA,"CREAT","Creatinine","SERUM CHEMISTRY",NA,"0.48","mg/dL",NA,NA,"0.48",0.48,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8813,NA,NA,NA,"GLOBUL","Globulin","SERUM CHEMISTRY",NA,"3.4","g/dL",NA,NA,"3.4",3.4,"g/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8814,NA,NA,NA,"GLUC","Glucose","SERUM CHEMISTRY",NA,"114","mg/dL",NA,NA,"114",114,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8815,NA,NA,NA,"K","Potassium","SERUM CHEMISTRY",NA,"5.1","mEq/L",NA,NA,"5.1",5.1,"mEq/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8816,NA,NA,NA,"PHOS","Phosphate","SERUM CHEMISTRY",NA,"6.7","mg/dL",NA,NA,"6.7",6.7,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8817,NA,NA,NA,"SODIUM","Sodium","SERUM CHEMISTRY",NA,"141","mEq/L",NA,NA,"141",141,"mEq/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8818,NA,NA,NA,"BILI","Bilirubin","SERUM CHEMISTRY",NA,"0.11","mg/dL",NA,NA,"0.11",0.11,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8819,NA,NA,NA,"PROT","Protein","SERUM CHEMISTRY",NA,"7.4","g/dL",NA,NA,"7.4",7.4,"g/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8820,NA,NA,NA,"TRIG","Triglycerides","SERUM CHEMISTRY",NA,"23","mg/dL",NA,NA,"23",23,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8821,NA,NA,NA,"APTT","Activated Partial Thromboplastin Time","COAGULATION",NA,"8.8","sec",NA,NA,"8.8",8.8,"sec",NA,NA,NA,NA,NA,NA,NA,"PLASMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8822,NA,NA,NA,"PT","Prothrombin Time","COAGULATION",NA,"15.1","sec",NA,NA,"15.1",15.1,"sec",NA,NA,NA,NA,NA,NA,NA,"PLASMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8823,NA,NA,NA,"FIBRINO","Fibrinogen","COAGULATION",NA,"223","mg/dL",NA,NA,"223",223,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"PLASMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8824,NA,NA,NA,"CLARITY","Clarity","URINALYSIS",NA,"CLEAR",NA,NA,NA,"CLEAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8825,NA,NA,NA,"COLOR","Color","URINALYSIS",NA,"YELLOW",NA,NA,NA,"YELLOW",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8826,NA,NA,NA,"BILI","Bilirubin","URINALYSIS",NA,"NEGATIVE",NA,NA,NA,"NEGATIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,"Atlas",NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8827,NA,NA,NA,"GLUC","Glucose","URINALYSIS",NA,"NEGATIVE",NA,NA,NA,"NEGATIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,"Atlas, qualitative",NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8828,NA,NA,NA,"OCCBLD","Occult Blood","URINALYSIS",NA,"NEGATIVE",NA,NA,NA,"NEGATIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8829,NA,NA,NA,"KETONES","Ketones","URINALYSIS",NA,"NEGATIVE",NA,NA,NA,"NEGATIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8830,NA,NA,NA,"PH","pH","URINALYSIS",NA,"6.5","pH",NA,NA,"6.5",6.5,"pH",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8831,NA,NA,NA,"SPGRAV","Specific Gravity","URINALYSIS",NA,"1.013",NA,NA,NA,"1.013",1.013,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8832,NA,NA,NA,"UROBIL","Urobilinogen","URINALYSIS",NA,"0.2","mg/dL",NA,NA,"0.2",0.2,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8833,NA,NA,NA,"VOLUME","Volume","URINALYSIS",NA,"17","mL",NA,NA,"17",17,"mL",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8834,NA,NA,NA,"ANISO","Anisocytes","HEMATOLOGY",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T11:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8835,NA,NA,NA,"RBCINCL","RBC Inclusions","HEMATOLOGY",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T11:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8836,NA,NA,NA,"PLATM","Platelet Morphology","HEMATOLOGY",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T11:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8837,NA,NA,NA,"POIKILO","Poikilocytes","HEMATOLOGY",NA,"3+",NA,NA,NA,"3+",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T11:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8838,NA,NA,NA,"POLYCHR","Polychromasia","HEMATOLOGY",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T11:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8839,NA,NA,NA,"WBCMORPH","Leukocyte Cell Morphology","HEMATOLOGY",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T11:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8840,NA,NA,NA,"CYAMORPH","Amorphous Crystals","URINALYSIS",NA,"2+",NA,NA,NA,"2+",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8841,NA,NA,NA,"BACT","Bacteria","URINALYSIS",NA,"1+",NA,NA,NA,"1+",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8842,NA,NA,NA,"CYCACAR","Calcium Carbonate Crystals","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8843,NA,NA,NA,"CYCAOXA","Calcium Oxalate Crystals","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8844,NA,NA,NA,"EPIC","Epithelial Cells","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8845,NA,NA,NA,"CASTS","Casts","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8846,NA,NA,NA,"MISC","Miscellaneous Cell Types","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8847,NA,NA,NA,"CYTRPHOS","Triple Phosphate Crystals","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8848,NA,NA,NA,"SPERM","Spermatozoa","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8849,NA,NA,NA,"WBC","Leukocytes","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8850,NA,NA,NA,"RBC","Erythrocytes","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8851,NA,NA,NA,"CRYOTHER","Other Crystals","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:24:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8852,NA,NA,NA,"PROT","Protein","URINALYSIS",NA,"4","mg/dL",NA,NA,"4",4,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-11T13:55:00",NA,28,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8853,NA,NA,NA,"BICARB","Bicarbonate","SERUM CHEMISTRY",NA,"19","mmol/L",NA,NA,"19",19,"mmol/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001541",NA,8855,NA,NA,NA,"RBCMORPH","Erythrocyte Cell Morphology","HEMATOLOGY",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T11:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001545",NA,8856,NA,NA,NA,"WBC","Leukocytes","HEMATOLOGY",NA,"9.53","10^9/L",NA,NA,"9.53",9.53,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001545",NA,8857,NA,NA,NA,"RBC","Erythrocytes","HEMATOLOGY",NA,"8.51","10^12/L",NA,NA,"8.51",8.51,"10^12/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001545",NA,8858,NA,NA,NA,"HGB","Hemoglobin","HEMATOLOGY",NA,"16.2","g/dL",NA,NA,"16.2",16.2,"g/dL",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001545",NA,8859,NA,NA,NA,"HCT","Hematocrit","HEMATOLOGY",NA,"44.9","%",NA,NA,"44.9",44.9,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001545",NA,8860,NA,NA,NA,"MCV","Ery. Mean Corpuscular Volume","HEMATOLOGY",NA,"52.8","fL",NA,NA,"52.8",52.8,"fL",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001545",NA,8861,NA,NA,NA,"MCH","Ery. Mean Corpuscular Hemoglobin","HEMATOLOGY",NA,"19.1","pg",NA,NA,"19.1",19.1,"pg",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
