"STUDYID","DOMAIN","USUBJID","OMSEQ","OMTESTCD","OMTEST","OMORRES","OMORRESU","OMSTRESC","OMSTRESN","OMSTRESU","OMSTAT","OMREASND","OMSPEC","OMANTREG","OMSPCCND","OMSPCUFL","OMLAT","OMDIR","OMPORTOT","OMEXCLFL","OMREASEX","OMDTC","OMDY"
"PDS2014","OM","PDS2014-0026",1200,"OWBW","Organ to Body Weight Ratio","0.0871","%","0.0871",0.0871,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:39:09",31
"PDS2014","OM","PDS2014-0027",1201,"OWBW","Organ to Body Weight Ratio","0.6045","%","0.6045",0.6045,"%",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T13:55:56",31
"PDS2014","OM","PDS2014-0027",1202,"OWBW","Organ to Body Weight Ratio","0.3633","%","0.3633",0.3633,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T13:56:45",31
"PDS2014","OM","PDS2014-0027",1203,"OWBW","Organ to Body Weight Ratio","2.3831","%","2.3831",2.3831,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T13:49:19",31
"PDS2014","OM","PDS2014-0027",1204,"OWBW","Organ to Body Weight Ratio","0.7102","%","0.7102",0.7102,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T13:53:06",31
"PDS2014","OM","PDS2014-0027",1205,"OWBW","Organ to Body Weight Ratio","0.9099","%","0.9099",0.9099,"%",NA,NA,"TESTIS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T13:53:41",31
"PDS2014","OM","PDS2014-0027",1206,"OWBW","Organ to Body Weight Ratio","0.0039","%","0.0039",0.0039,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0027",1207,"OWBW","Organ to Body Weight Ratio","0.0069","%","0.0069",0.0069,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0027",1208,"OWBW","Organ to Body Weight Ratio","0.0202","%","0.0202",0.0202,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T13:52:34",31
"PDS2014","OM","PDS2014-0027",1209,"OWBW","Organ to Body Weight Ratio","0.1618","%","0.1618",0.1618,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T13:51:36",31
"PDS2014","OM","PDS2014-0027",1210,"OWBW","Organ to Body Weight Ratio","0.0791","%","0.0791",0.0791,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T13:56:15",31
"PDS2014","OM","PDS2014-0028",1211,"OWBW","Organ to Body Weight Ratio","0.6094","%","0.6094",0.6094,"%",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:40:04",31
"PDS2014","OM","PDS2014-0028",1212,"OWBW","Organ to Body Weight Ratio","0.3850","%","0.3850",0.385,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:40:44",31
"PDS2014","OM","PDS2014-0028",1213,"OWBW","Organ to Body Weight Ratio","2.5644","%","2.5644",2.5644,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:34:58",31
"PDS2014","OM","PDS2014-0028",1214,"OWBW","Organ to Body Weight Ratio","0.7202","%","0.7202",0.7202,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:37:03",31
"PDS2014","OM","PDS2014-0028",1215,"OWBW","Organ to Body Weight Ratio","0.8201","%","0.8201",0.8201,"%",NA,NA,"TESTIS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:37:44",31
"PDS2014","OM","PDS2014-0028",1216,"OWBW","Organ to Body Weight Ratio","0.0036","%","0.0036",0.0036,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0028",1217,"OWBW","Organ to Body Weight Ratio","0.0056","%","0.0056",0.0056,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0028",1218,"OWBW","Organ to Body Weight Ratio","0.0182","%","0.0182",0.0182,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:36:40",31
"PDS2014","OM","PDS2014-0028",1219,"OWBW","Organ to Body Weight Ratio","0.1744","%","0.1744",0.1744,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:36:20",31
"PDS2014","OM","PDS2014-0028",1220,"OWBW","Organ to Body Weight Ratio","0.0902","%","0.0902",0.0902,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:40:31",31
"PDS2014","OM","PDS2014-0029",1221,"OWBW","Organ to Body Weight Ratio","0.5183","%","0.5183",0.5183,"%",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T13:55:32",31
"PDS2014","OM","PDS2014-0029",1222,"OWBW","Organ to Body Weight Ratio","0.3561","%","0.3561",0.3561,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T13:56:37",31
"PDS2014","OM","PDS2014-0029",1223,"OWBW","Organ to Body Weight Ratio","2.4741","%","2.4741",2.4741,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T13:50:27",31
"PDS2014","OM","PDS2014-0029",1224,"OWBW","Organ to Body Weight Ratio","0.7368","%","0.7368",0.7368,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T13:53:22",31
"PDS2014","OM","PDS2014-0029",1225,"OWBW","Organ to Body Weight Ratio","0.8094","%","0.8094",0.8094,"%",NA,NA,"TESTIS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T13:53:52",31
"PDS2014","OM","PDS2014-0029",1226,"OWBW","Organ to Body Weight Ratio","0.0036","%","0.0036",0.0036,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0029",1227,"OWBW","Organ to Body Weight Ratio","0.0068","%","0.0068",0.0068,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0029",1228,"OWBW","Organ to Body Weight Ratio","0.0183","%","0.0183",0.0183,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T13:52:59",31
"PDS2014","OM","PDS2014-0029",1229,"OWBW","Organ to Body Weight Ratio","0.1819","%","0.1819",0.1819,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T13:50:47",31
"PDS2014","OM","PDS2014-0029",1230,"OWBW","Organ to Body Weight Ratio","0.0780","%","0.0780",0.078,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T13:56:20",31
"PDS2014","OM","PDS2014-0041",1231,"OWBW","Organ to Body Weight Ratio","0.5598","%","0.5598",0.5598,"%",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:16:15",30
"PDS2014","OM","PDS2014-0041",1232,"OWBW","Organ to Body Weight Ratio","0.3332","%","0.3332",0.3332,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:17:06",30
"PDS2014","OM","PDS2014-0041",1233,"OWBW","Organ to Body Weight Ratio","2.6030","%","2.6030",2.603,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:12:43",30
"PDS2014","OM","PDS2014-0041",1234,"OWBW","Organ to Body Weight Ratio","0.7543","%","0.7543",0.7543,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:15:04",30
"PDS2014","OM","PDS2014-0041",1235,"OWBW","Organ to Body Weight Ratio","0.8476","%","0.8476",0.8476,"%",NA,NA,"TESTIS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:15:42",30
"PDS2014","OM","PDS2014-0041",1236,"OWBW","Organ to Body Weight Ratio","0.0035","%","0.0035",0.0035,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0041",1237,"OWBW","Organ to Body Weight Ratio","0.0057","%","0.0057",0.0057,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0041",1238,"OWBW","Organ to Body Weight Ratio","0.0212","%","0.0212",0.0212,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:14:24",30
"PDS2014","OM","PDS2014-0041",1239,"OWBW","Organ to Body Weight Ratio","0.1702","%","0.1702",0.1702,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:11:22",30
"PDS2014","OM","PDS2014-0041",1240,"OWBW","Organ to Body Weight Ratio","0.1127","%","0.1127",0.1127,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:16:57",30
"PDS2014","OM","PDS2014-0042",1241,"OWBW","Organ to Body Weight Ratio","0.5794","%","0.5794",0.5794,"%",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T11:59:05",30
"PDS2014","OM","PDS2014-0042",1242,"OWBW","Organ to Body Weight Ratio","0.3503","%","0.3503",0.3503,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T12:00:19",30
"PDS2014","OM","PDS2014-0042",1243,"OWBW","Organ to Body Weight Ratio","2.5253","%","2.5253",2.5253,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T11:55:15",30
"PDS2014","OM","PDS2014-0042",1244,"OWBW","Organ to Body Weight Ratio","0.6794","%","0.6794",0.6794,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T11:57:26",30
"PDS2014","OM","PDS2014-0042",1245,"OWBW","Organ to Body Weight Ratio","0.9474","%","0.9474",0.9474,"%",NA,NA,"TESTIS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T11:57:42",30
"PDS2014","OM","PDS2014-0042",1246,"OWBW","Organ to Body Weight Ratio","0.0041","%","0.0041",0.0041,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0042",1247,"OWBW","Organ to Body Weight Ratio","0.0068","%","0.0068",0.0068,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0042",1248,"OWBW","Organ to Body Weight Ratio","0.0227","%","0.0227",0.0227,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T11:57:04",30
"PDS2014","OM","PDS2014-0042",1249,"OWBW","Organ to Body Weight Ratio","0.1592","%","0.1592",0.1592,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T11:53:37",30
"PDS2014","OM","PDS2014-0042",1250,"OWBW","Organ to Body Weight Ratio","0.0693","%","0.0693",0.0693,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T12:00:03",30
"PDS2014","OM","PDS2014-0043",1251,"OWBW","Organ to Body Weight Ratio","0.5991","%","0.5991",0.5991,"%",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:36:34",30
"PDS2014","OM","PDS2014-0043",1252,"OWBW","Organ to Body Weight Ratio","0.3591","%","0.3591",0.3591,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:37:03",30
"PDS2014","OM","PDS2014-0043",1253,"OWBW","Organ to Body Weight Ratio","2.5892","%","2.5892",2.5892,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:31:02",30
"PDS2014","OM","PDS2014-0043",1254,"OWBW","Organ to Body Weight Ratio","0.7496","%","0.7496",0.7496,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:35:52",30
"PDS2014","OM","PDS2014-0043",1255,"OWBW","Organ to Body Weight Ratio","0.9876","%","0.9876",0.9876,"%",NA,NA,"TESTIS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:36:06",30
"PDS2014","OM","PDS2014-0043",1256,"OWBW","Organ to Body Weight Ratio","0.0037","%","0.0037",0.0037,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0043",1257,"OWBW","Organ to Body Weight Ratio","0.0062","%","0.0062",0.0062,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0043",1258,"OWBW","Organ to Body Weight Ratio","0.0234","%","0.0234",0.0234,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:33:05",30
"PDS2014","OM","PDS2014-0043",1259,"OWBW","Organ to Body Weight Ratio","0.1720","%","0.1720",0.172,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:29:30",30
"PDS2014","OM","PDS2014-0043",1260,"OWBW","Organ to Body Weight Ratio","0.0919","%","0.0919",0.0919,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:36:54",30
"PDS2014","OM","PDS2014-0044",1261,"OWBW","Organ to Body Weight Ratio","0.5221","%","0.5221",0.5221,"%",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T11:40:19",30
"PDS2014","OM","PDS2014-0044",1262,"OWBW","Organ to Body Weight Ratio","0.3922","%","0.3922",0.3922,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T11:41:46",30
"PDS2014","OM","PDS2014-0044",1263,"OWBW","Organ to Body Weight Ratio","2.6414","%","2.6414",2.6414,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T11:33:59",30
"PDS2014","OM","PDS2014-0044",1264,"OWBW","Organ to Body Weight Ratio","0.7811","%","0.7811",0.7811,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T11:37:39",30
"PDS2014","OM","PDS2014-0044",1265,"OWBW","Organ to Body Weight Ratio","0.8683","%","0.8683",0.8683,"%",NA,NA,"TESTIS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T11:37:56",30
"PDS2014","OM","PDS2014-0044",1266,"OWBW","Organ to Body Weight Ratio","0.0040","%","0.0040",0.004,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0044",1267,"OWBW","Organ to Body Weight Ratio","0.0081","%","0.0081",0.0081,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0044",1268,"OWBW","Organ to Body Weight Ratio","0.0184","%","0.0184",0.0184,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T11:37:18",30
"PDS2014","OM","PDS2014-0044",1269,"OWBW","Organ to Body Weight Ratio","0.1658","%","0.1658",0.1658,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T11:32:19",30
"PDS2014","OM","PDS2014-0044",1270,"OWBW","Organ to Body Weight Ratio","0.1160","%","0.1160",0.116,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T11:41:33",30
"PDS2014","OM","PDS2014-0045",1271,"OWBW","Organ to Body Weight Ratio","0.5920","%","0.5920",0.592,"%",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:53:07",30
"PDS2014","OM","PDS2014-0045",1272,"OWBW","Organ to Body Weight Ratio","0.3567","%","0.3567",0.3567,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:54:42",30
"PDS2014","OM","PDS2014-0045",1273,"OWBW","Organ to Body Weight Ratio","2.4952","%","2.4952",2.4952,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:47:26",30
"PDS2014","OM","PDS2014-0045",1274,"OWBW","Organ to Body Weight Ratio","0.7485","%","0.7485",0.7485,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:50:16",30
"PDS2014","OM","PDS2014-0045",1275,"OWBW","Organ to Body Weight Ratio","1.1039","%","1.1039",1.1039,"%",NA,NA,"TESTIS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:50:38",30
"PDS2014","OM","PDS2014-0045",1276,"OWBW","Organ to Body Weight Ratio","0.0044","%","0.0044",0.0044,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0045",1277,"OWBW","Organ to Body Weight Ratio","0.0083","%","0.0083",0.0083,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0045",1278,"OWBW","Organ to Body Weight Ratio","0.0155","%","0.0155",0.0155,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:50:00",30
"PDS2014","OM","PDS2014-0045",1279,"OWBW","Organ to Body Weight Ratio","0.1659","%","0.1659",0.1659,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:45:52",30
"PDS2014","OM","PDS2014-0045",1280,"OWBW","Organ to Body Weight Ratio","0.0577","%","0.0577",0.0577,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:54:25",30
"PDS2014","OM","PDS2014-0046",1281,"OWBW","Organ to Body Weight Ratio","0.5533","%","0.5533",0.5533,"%",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:51:07",31
"PDS2014","OM","PDS2014-0046",1282,"OWBW","Organ to Body Weight Ratio","0.3140","%","0.3140",0.314,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:51:52",31
"PDS2014","OM","PDS2014-0046",1283,"OWBW","Organ to Body Weight Ratio","2.7346","%","2.7346",2.7346,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:45:40",31
"PDS2014","OM","PDS2014-0046",1284,"OWBW","Organ to Body Weight Ratio","0.7409","%","0.7409",0.7409,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:48:52",31
"PDS2014","OM","PDS2014-0046",1285,"OWBW","Organ to Body Weight Ratio","0.8831","%","0.8831",0.8831,"%",NA,NA,"TESTIS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:49:19",31
"PDS2014","OM","PDS2014-0046",1286,"OWBW","Organ to Body Weight Ratio","0.0033","%","0.0033",0.0033,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0046",1287,"OWBW","Organ to Body Weight Ratio","0.0065","%","0.0065",0.0065,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0046",1288,"OWBW","Organ to Body Weight Ratio","0.0170","%","0.0170",0.017,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:47:59",31
"PDS2014","OM","PDS2014-0046",1289,"OWBW","Organ to Body Weight Ratio","0.1639","%","0.1639",0.1639,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:47:33",31
"PDS2014","OM","PDS2014-0046",1290,"OWBW","Organ to Body Weight Ratio","0.0921","%","0.0921",0.0921,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:51:32",31
"PDS2014","OM","PDS2014-0047",1291,"OWBW","Organ to Body Weight Ratio","0.5489","%","0.5489",0.5489,"%",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:05:41",31
"PDS2014","OM","PDS2014-0047",1292,"OWBW","Organ to Body Weight Ratio","0.4144","%","0.4144",0.4144,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:06:27",31
"PDS2014","OM","PDS2014-0047",1293,"OWBW","Organ to Body Weight Ratio","2.8729","%","2.8729",2.8729,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:00:53",31
"PDS2014","OM","PDS2014-0047",1294,"OWBW","Organ to Body Weight Ratio","0.8884","%","0.8884",0.8884,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:04:18",31
"PDS2014","OM","PDS2014-0047",1295,"OWBW","Organ to Body Weight Ratio","0.8721","%","0.8721",0.8721,"%",NA,NA,"TESTIS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:04:38",31
"PDS2014","OM","PDS2014-0047",1296,"OWBW","Organ to Body Weight Ratio","0.0037","%","0.0037",0.0037,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0047",1297,"OWBW","Organ to Body Weight Ratio","0.0057","%","0.0057",0.0057,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0047",1298,"OWBW","Organ to Body Weight Ratio","0.0183","%","0.0183",0.0183,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:04:10",31
"PDS2014","OM","PDS2014-0047",1299,"OWBW","Organ to Body Weight Ratio","0.2103","%","0.2103",0.2103,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:03:07",31
"PDS2014","OM","PDS2014-0047",1300,"OWBW","Organ to Body Weight Ratio","0.1217","%","0.1217",0.1217,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:06:13",31
"PDS2014","OM","PDS2014-0048",1301,"OWBW","Organ to Body Weight Ratio","0.5567","%","0.5567",0.5567,"%",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:52:30",31
"PDS2014","OM","PDS2014-0048",1302,"OWBW","Organ to Body Weight Ratio","0.3531","%","0.3531",0.3531,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:53:26",31
"PDS2014","OM","PDS2014-0048",1303,"OWBW","Organ to Body Weight Ratio","2.5319","%","2.5319",2.5319,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:47:46",31
"PDS2014","OM","PDS2014-0048",1304,"OWBW","Organ to Body Weight Ratio","0.7102","%","0.7102",0.7102,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:50:06",31
"PDS2014","OM","PDS2014-0048",1305,"OWBW","Organ to Body Weight Ratio","0.8821","%","0.8821",0.8821,"%",NA,NA,"TESTIS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:51:06",31
"PDS2014","OM","PDS2014-0048",1306,"OWBW","Organ to Body Weight Ratio","0.0038","%","0.0038",0.0038,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0048",1307,"OWBW","Organ to Body Weight Ratio","0.0063","%","0.0063",0.0063,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0048",1308,"OWBW","Organ to Body Weight Ratio","0.0191","%","0.0191",0.0191,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:49:40",31
"PDS2014","OM","PDS2014-0048",1309,"OWBW","Organ to Body Weight Ratio","0.1472","%","0.1472",0.1472,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:49:14",31
"PDS2014","OM","PDS2014-0048",1310,"OWBW","Organ to Body Weight Ratio","0.0953","%","0.0953",0.0953,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T10:53:12",31
"PDS2014","OM","PDS2014-0049",1311,"OWBW","Organ to Body Weight Ratio","0.5877","%","0.5877",0.5877,"%",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:05:32",31
"PDS2014","OM","PDS2014-0049",1312,"OWBW","Organ to Body Weight Ratio","0.4087","%","0.4087",0.4087,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:06:29",31
"PDS2014","OM","PDS2014-0049",1313,"OWBW","Organ to Body Weight Ratio","2.5207","%","2.5207",2.5207,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:01:19",31
"PDS2014","OM","PDS2014-0049",1314,"OWBW","Organ to Body Weight Ratio","0.7474","%","0.7474",0.7474,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:03:39",31
"PDS2014","OM","PDS2014-0049",1315,"OWBW","Organ to Body Weight Ratio","0.9186","%","0.9186",0.9186,"%",NA,NA,"TESTIS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:04:46",31
"PDS2014","OM","PDS2014-0049",1316,"OWBW","Organ to Body Weight Ratio","0.0038","%","0.0038",0.0038,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0049",1317,"OWBW","Organ to Body Weight Ratio","0.0062","%","0.0062",0.0062,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
