"STUDYID","DOMAIN","USUBJID","POOLID","LBSEQ","LBGRPID","LBREFID","LBSPID","LBTESTCD","LBTEST","LBCAT","LBSCAT","LBORRES","LBORRESU","LBORNRLO","LBORNRHI","LBSTRESC","LBSTRESN","LBSTRESU","LBSTNRLO","LBSTNRHI","LBSTNRC","LBNRIND","LBSTAT","LBREASND","LBNAM","LBSPEC","LBANTREG","LBSPCCND","LBSPCUFL","LBLOC","LBLAT","LBDIR","LBPORTOT","LBMETHOD","LBBLFL","LBFAST","LBDRVFL","LBTOX","LBTOXGR","LBEXCLFL","LBREASEX","VISITDY","LBDTC","LBENDTC","LBDY","LBENDY","LBTPT","LBTPTNUM","LBELTM","LBTPTREF","LBRFTDTC"
"PDS2014","LB","PDS2014-0074",NA,5446,NA,NA,NA,"MCV","Ery. Mean Corpuscular Volume","HEMATOLOGY",NA,"53.2","fL",NA,NA,"53.2",53.2,"fL",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5447,NA,NA,NA,"MONO","Monocytes","HEMATOLOGY",NA,"0.12","10^9/L",NA,NA,"0.12",0.12,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5448,NA,NA,NA,"EOSCE","Eosinophils/Total Cells","HEMATOLOGY",NA,"1.9","%",NA,NA,"1.9",1.9,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5449,NA,NA,NA,"RDW","Erythrocytes Distribution Width","HEMATOLOGY",NA,"11.5","%",NA,NA,"11.5",11.5,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5450,NA,NA,NA,"GLOBUL","Globulin","HEMATOLOGY",NA,"1.87","g/dL",NA,NA,"1.87",1.87,"g/dL",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5451,NA,NA,NA,"LYM","Lymphocytes","HEMATOLOGY",NA,"5.03","10^9/L",NA,NA,"5.03",5.03,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5452,NA,NA,NA,"LGLUCLE","Large Unstained Cells/Leukocytes","HEMATOLOGY",NA,"0.4","%",NA,NA,"0.4",0.4,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5453,NA,NA,NA,"PLAT","Platelets","HEMATOLOGY",NA,"954","10^9/L",NA,NA,"954",954,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5454,NA,NA,NA,"RETIRBC","Reticulocytes/Erythrocytes","HEMATOLOGY",NA,"1.6","%",NA,NA,"1.6",1.6,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5455,NA,NA,NA,"LYMCE","Lymphocytes/Total Cells","HEMATOLOGY",NA,"84.2","%",NA,NA,"84.2",84.2,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5456,NA,NA,NA,"BASOCE","Basophils/Total Cells","HEMATOLOGY",NA,"0.2","%",NA,NA,"0.2",0.2,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5457,NA,NA,NA,"MCH","Ery. Mean Corpuscular Hemoglobin","HEMATOLOGY",NA,"18.3","pg",NA,NA,"18.3",18.3,"pg",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5458,NA,NA,NA,"NEUTCE","Neutrophils/Total Cells","HEMATOLOGY",NA,"11.3","%",NA,NA,"11.3",11.3,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5459,NA,NA,NA,"LGUNSCE","Large Unstained Cells","HEMATOLOGY",NA,"0.02","10^9/L",NA,NA,"0.02",0.02,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5460,NA,NA,NA,"EOS","Eosinophils","HEMATOLOGY",NA,"0.11","10^9/L",NA,NA,"0.11",0.11,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5461,NA,NA,NA,"WBC","Leukocytes","HEMATOLOGY",NA,"5.97","10^9/L",NA,NA,"5.97",5.97,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5462,NA,NA,NA,"HYPERCHR","Hyperchromia","HEMATOLOGY",NA,"1",NA,NA,NA,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5463,NA,NA,NA,"MONOCE","Monocytes/Total Cells","HEMATOLOGY",NA,"2","%",NA,NA,"2",2,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5464,NA,NA,NA,"RBC","Erythrocytes","HEMATOLOGY",NA,"8.81","10^12/L",NA,NA,"8.81",8.81,"10^12/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5465,NA,NA,NA,"PLATCLMP","Platelet Clumps","HEMATOLOGY",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5466,NA,NA,NA,"HGB","Hemoglobin","HEMATOLOGY",NA,"16.1","g/dL",NA,NA,"16.1",16.1,"g/dL",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5467,NA,NA,NA,"RBCNUCLE","Nucleated Erythrocytes/Leukocytes","HEMATOLOGY",NA,"NE","%",NA,NA,"NE",NA,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5468,NA,NA,NA,"HCT","Hematocrit","HEMATOLOGY",NA,"46.8","%",NA,NA,"46.8",46.8,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5469,NA,NA,NA,"BASO","Basophils","HEMATOLOGY",NA,"0.01","10^9/L",NA,NA,"0.01",0.01,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5470,NA,NA,NA,"MACROCY","Macrocytes","HEMATOLOGY",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5471,NA,NA,NA,"MCHC","Ery. Mean Corpuscular HGB Concentration","HEMATOLOGY",NA,"33.8","g/dL",NA,NA,"33.8",33.8,"g/dL",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5472,NA,NA,NA,"HPOCROM","Hypochromia","HEMATOLOGY",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5473,NA,NA,NA,"RETI","Reticulocytes","HEMATOLOGY",NA,"143.7","10^9/L",NA,NA,"143.7",143.7,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5474,NA,NA,NA,"ANISO","Anisocytes","HEMATOLOGY",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5475,NA,NA,NA,"ALBGLOB","Albumin/Globulin","HEMATOLOGY",NA,"2.21","RATIO",NA,NA,"2.21",2.21,"RATIO",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5476,NA,NA,NA,"MICROCY","Microcytes","HEMATOLOGY",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5477,NA,NA,NA,"NEUT","Neutrophils","HEMATOLOGY",NA,"0.68","10^9/L",NA,NA,"0.68",0.68,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T09:07:38",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5478,NA,NA,NA,"SPGRAV","Specific Gravity","URINALYSIS",NA,"1.012","RATIO",NA,NA,"1.012",1.012,"RATIO",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5479,NA,NA,NA,"KETONES","Ketones","URINALYSIS",NA,"NEG",NA,NA,NA,"NEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5480,NA,NA,NA,"OCCBLD","Occult Blood","URINALYSIS",NA,"10","/uL",NA,NA,"10",10,"/uL",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5481,NA,NA,NA,"CLARITY","Clarity","URINALYSIS",NA,"CLEAR",NA,NA,NA,"CLEAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5482,NA,NA,NA,"COLOR","Color","URINALYSIS",NA,"L-YEL",NA,NA,NA,"L-YEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5483,NA,NA,NA,"PROT","Protein","URINALYSIS",NA,"NEG",NA,NA,NA,"NEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5484,NA,NA,NA,"PH","pH","URINALYSIS",NA,"7",NA,NA,NA,"7",7,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5485,NA,NA,NA,"CYBILI","Bilirubin Crystals","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5486,NA,NA,NA,"GLUC","Glucose","URINALYSIS",NA,"NORM",NA,NA,NA,"NORM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5487,NA,NA,NA,"CYTRPHOS","Triple Phosphate Crystals","URINALYSIS",NA,"2",NA,NA,NA,"2",2,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5488,NA,NA,NA,"FATDROP","Fat Droplet","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5489,NA,NA,NA,"CYCACAR","Calcium Carbonate Crystals","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5490,NA,NA,NA,"CYCAOXA","Calcium Oxalate Crystals","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5491,NA,NA,NA,"CYTYRO","Tyrosine Crystals","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5492,NA,NA,NA,"BACT","Bacteria","URINALYSIS",NA,"3",NA,NA,NA,"3",3,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5493,NA,NA,NA,"CSHYAL","Hyaline Casts","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5494,NA,NA,NA,"EPISQCE","Squamous Epithelial Cells","URINALYSIS",NA,"1",NA,NA,NA,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5495,NA,NA,NA,"CYURIAC","Uric Acid Crystals","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5496,NA,NA,NA,"CASULPH","Calcium Sulphate","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5497,NA,NA,NA,"SPERM","Spermatozoa","URINALYSIS",NA,"1",NA,NA,NA,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5498,NA,NA,NA,"AMORPHSD","Amorphous Sediment","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5499,NA,NA,NA,"CSGRAN","Granular Casts","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5500,NA,NA,NA,"GLOBUL","Globulin","URINALYSIS",NA,"1.78","g/dL",NA,NA,"1.78",1.78,"g/dL",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5501,NA,NA,NA,"YEAST","Yeast Cells","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5502,NA,NA,NA,"RBC","Erythrocytes","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5503,NA,NA,NA,"WBC","Leukocytes","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5504,NA,NA,NA,"VOLUME","Volume","URINALYSIS",NA,"30.1","mL",NA,NA,"30.1",30.1,"mL",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5505,NA,NA,NA,"CSWAX","Waxy Casts","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5506,NA,NA,NA,"EPITUCE","Tubular Epithelial Cells","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5507,NA,NA,NA,"CSEPI","Epithelial Casts","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5508,NA,NA,NA,"CYCYSTIN","Cystine Crystals","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5509,NA,NA,NA,"ALBGLOB","Albumin/Globulin","URINALYSIS",NA,"2.04","RATIO",NA,NA,"2.04",2.04,"RATIO",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5510,NA,NA,NA,"EPIC","Epithelial Cells","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5511,NA,NA,NA,"CSWBC","WBC Casts","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5512,NA,NA,NA,"CSFAT","Fatty Casts","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0074",NA,5513,NA,NA,NA,"CYCHOL","Cholesterol Crystals","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:12",NA,58,NA,NA,NA,NA,NA,NA
